symbol,timestamp,side,strategy,entry,sl,tp,result_r,atr,sl_over_atr,mfe_pips,mae_pips,mfe_r,mae_r,h1,h4,regime,session,reason_codes,pre_move_atr,post_sl_reached_tp,category
EUR_USD,2025-09-01T06:45:00,BUY,swing_breakout,1.17316,1.17240375,1.1746724999999998,-0.9999999999999817,0.0003781249999999653,2.0000000000002203,0.0,11.2,0.0,1.480991735537163,UNCERTAIN,UNCERTAIN,HIGH_VOLATILITY,london,QUANT_STUB_SIGNAL,4.971900826446425,True,possible_stop_too_tight
EUR_USD,2025-09-01T07:10:00,BUY,mean_reversion,1.17201,1.1711652941176471,1.1736994117647057,-1.0000000208914626,0.0004223529411764554,1.9999999999998763,16.4,8.9,1.9415041782731701,1.0536211699165376,UNCERTAIN,UNCERTAIN,HIGH_VOLATILITY,london,QUANT_STUB_SIGNAL,-0.9470752089135788,True,possible_stop_too_tight
EUR_USD,2025-09-01T16:10:00,SELL,swing_trend,1.16987,1.170478,1.168654,-1.0000000000000955,0.0003039999999999784,1.9999999999999512,0.0,6.1,0.0,1.0032894736843063,BULLISH,UNCERTAIN,TRENDING_DOWN,late_new_york,QUANT_STUB_SIGNAL,2.072368421053208,True,possible_stop_too_tight
EUR_USD,2025-09-01T17:00:00,SELL,swing_mean_reversion,1.17026,1.170776,1.169228,-1.0000000000000757,0.00025800000000001007,1.9999999999997706,1.2,5.9,0.23255813953490131,1.143410852713265,BULLISH,UNCERTAIN,LOW_VOLATILITY,late_new_york,QUANT_STUB_SIGNAL,-1.8992248062018695,True,possible_stop_too_tight
EUR_USD,2025-09-01T19:50:00,BUY,swing_mean_reversion,1.17149,1.171298,1.1718739999999999,-1.0000000000001563,9.599999999997759e-05,2.000000000000154,0.0,2.5,0.0,1.3020833333335369,FLAT,UNCERTAIN,LOW_VOLATILITY,late_new_york,QUANT_STUB_SIGNAL,7.187500000000193,True,possible_stop_too_tight
EUR_USD,2025-09-01T20:45:00,BUY,swing_trend,1.17128,1.171096666666667,1.1716466666666667,-0.9999998181825339,9.166666666663807e-05,1.9999999999991926,0.0,2.0,0.0,1.0909090909098718,FLAT,UNCERTAIN,LOW_VOLATILITY,rollover_low_liquidity,QUANT_STUB_SIGNAL,-0.8727272727259955,True,possible_stop_too_tight
EUR_USD,2025-09-01T21:00:00,BUY,swing_mean_reversion,1.17104,1.1708360000000002,1.171448,-1.0000000000006326,0.00010199999999997989,1.9999999999991291,0.0,2.1,0.0,1.0294117647065335,BEARISH,UNCERTAIN,TRENDING_UP,rollover_low_liquidity,QUANT_STUB_SIGNAL,-3.3333333333340587,True,possible_stop_too_tight
EUR_USD,2025-09-01T22:05:00,BUY,swing_mean_reversion,1.17136,1.1711146666666665,1.1718506666666666,-0.9999998641300382,0.00012266666666666353,2.0000000000008447,0.0,2.6,0.0,1.0597826086952318,BEARISH,UNCERTAIN,UNCERTAIN,rollover_low_liquidity,QUANT_STUB_SIGNAL,2.77173913043491,True,possible_stop_too_tight
EUR_USD,2025-09-01T23:50:00,BUY,swing_mean_reversion,1.17169,1.1714093333333333,1.1722513333333333,-1.0000001187650982,0.0001403333333333349,1.9999999999994729,0.0,5.1,0.0,1.8171021377676797,BEARISH,UNCERTAIN,UNCERTAIN,asia,QUANT_STUB_SIGNAL,4.06175771971463,True,possible_stop_too_tight
EUR_USD,2025-09-02T00:05:00,BUY,swing_trend,1.1708399999999999,1.1705079999999999,1.1715039999999999,-1.000000000000003,0.00016599999999999208,2.0000000000000893,1.3,3.4,0.3915662650602422,1.0240963855421719,BEARISH,UNCERTAIN,UNCERTAIN,asia,QUANT_STUB_SIGNAL,-2.7710843373502945,True,possible_stop_too_tight
EUR_USD,2025-09-02T00:45:00,BUY,swing_trend,1.17064,1.1702433333333333,1.171433333333333,-1.0000000840337795,0.0001983333333333226,1.9999999999997764,0.4,4.2,0.10084033613447053,1.0588235294119406,BEARISH,UNCERTAIN,TRENDING_DOWN,asia,QUANT_STUB_SIGNAL,-6.252100840337128,True,possible_stop_too_tight
EUR_USD,2025-09-02T01:05:00,BUY,swing_trend,1.17022,1.1697713333333335,1.1711173333333333,-1.0000000742944835,0.00022433333333332268,1.9999999999995384,4.9,5.0,1.0921248142647915,1.1144130757803994,BEARISH,UNCERTAIN,HIGH_VOLATILITY,asia,QUANT_STUB_SIGNAL,-2.763744427934052,True,possible_stop_too_tight
EUR_USD,2025-09-02T02:05:00,SELL,swing_breakout,1.16962,1.1702873333333335,1.1682853333333334,-0.9999999500499205,0.0003336666666666543,2.0000000000001332,8.9,8.8,1.3336663336662942,1.3186813186812798,BEARISH,UNCERTAIN,HIGH_VOLATILITY,asia,QUANT_STUB_SIGNAL,1.1988011988011111,True,possible_stop_too_tight
EUR_USD,2025-09-02T12:40:00,SELL,scalp,1.1618600000000001,1.1631420000000001,1.159296,-0.9999999999999959,0.0006409999999999805,2.0000000000000697,5.6,17.6,0.4368174726989061,1.3728549141965622,BEARISH,UNCERTAIN,UNCERTAIN,london_ny_overlap,QUANT_STUB_SIGNAL,3.2449297971917677,True,possible_stop_too_tight
EUR_USD,2025-09-02T13:10:00,SELL,mean_reversion,1.16378,1.165206,1.160928,-1.0000000000000508,0.000712999999999997,1.9999999999999067,2.0,29.1,0.14025245441795947,2.0406732117813102,BEARISH,UNCERTAIN,UNCERTAIN,london_ny_overlap,QUANT_STUB_SIGNAL,0.252454417952412,True,possible_stop_too_tight
EUR_USD,2025-09-02T14:05:00,BUY,mean_reversion,1.16764,1.166123,1.170674,-1.0000000000000062,0.0007584999999999953,2.0,6.2,16.0,0.40870138431114295,1.0547132498352076,BEARISH,UNCERTAIN,TRENDING_UP,london_ny_overlap,QUANT_STUB_SIGNAL,5.326301911667856,True,possible_stop_too_tight
EUR_USD,2025-09-02T15:10:00,BUY,trend,1.16586,1.1643789999999998,1.168822,-0.9999999999999557,0.0007405000000000106,2.0000000000000604,5.4,15.2,0.36461850101281307,1.0263335584064366,BEARISH,UNCERTAIN,TRENDING_DOWN,late_new_york,QUANT_STUB_SIGNAL,-2.781904118838816,True,possible_stop_too_tight
EUR_USD,2025-09-03T04:05:00,SELL,swing_breakout,1.16248,1.1629706666666666,1.1614986666666667,-1.0000000679348384,0.00024533333333334186,1.999999999999819,0.0,5.0,0.0,1.0190217391304917,BEARISH,BEARISH,TRENDING_DOWN,asia,QUANT_STUB_SIGNAL,1.4673913043483375,True,possible_stop_too_tight
EUR_USD,2025-09-03T04:50:00,SELL,swing_breakout,1.16299,1.163402,1.162166,-0.9999999999998084,0.0002059999999999951,2.000000000000431,0.9,4.8,0.2184466019417057,1.165048543689097,BEARISH,BEARISH,RANGING,asia,QUANT_STUB_SIGNAL,-3.3495145631061836,True,possible_stop_too_tight
EUR_USD,2025-09-03T05:30:00,SELL,swing_mean_reversion,1.16306,1.1634453333333332,1.1622893333333333,-0.9999999134950581,0.0001926666666666706,1.9999999999994624,4.1,5.0,1.064013840830714,1.2975778546716026,BEARISH,BEARISH,RANGING,asia,QUANT_STUB_SIGNAL,-1.245674740484497,True,possible_stop_too_tight
EUR_USD,2025-09-03T06:20:00,SELL,swing_mean_reversion,1.1632500000000001,1.1637273333333333,1.1622953333333335,-0.9999999301678382,0.0002386666666666537,1.9999999999996283,0.0,10.1,0.0,2.115921787710006,BEARISH,BEARISH,RANGING,london,QUANT_STUB_SIGNAL,0.4608938547479264,True,possible_stop_too_tight
EUR_USD,2025-09-03T06:35:00,BUY,swing_trend,1.16406,1.1635426666666668,1.1650946666666666,-0.9999999355671548,0.0002586666666666367,1.9999999999999427,0.0,6.0,0.0,1.1597938144331572,BEARISH,BEARISH,UNCERTAIN,london,QUANT_STUB_SIGNAL,2.9381443298976104,True,possible_stop_too_tight
EUR_USD,2025-09-03T06:55:00,BUY,swing_breakout,1.1634,1.1628346666666667,1.1645306666666666,-0.9999999410377831,0.00028266666666664587,2.000000000000053,0.3,17.4,0.053066037735851564,3.0778301886793904,BEARISH,BEARISH,UNCERTAIN,london,QUANT_STUB_SIGNAL,1.0613207547169423,True,possible_stop_too_tight
EUR_USD,2025-09-03T07:40:00,SELL,scalp,1.1622000000000001,1.163251,1.1600980000000003,-1.0000000000000826,0.0005254999999999676,1.999999999999958,0.0,11.4,0.0,1.084681255946807,BEARISH,BEARISH,HIGH_VOLATILITY,london,QUANT_STUB_SIGNAL,3.0447193149380065,True,possible_stop_too_tight
EUR_USD,2025-09-03T07:55:00,SELL,mean_reversion,1.16348,1.164598,1.1612440000000002,-1.0000000000000426,0.0005589999999999872,1.9999999999999607,0.0,13.4,0.0,1.1985688729875288,BEARISH,BEARISH,HIGH_VOLATILITY,london,QUANT_STUB_SIGNAL,-0.5008944543829417,True,possible_stop_too_tight
EUR_USD,2025-09-03T14:05:00,BUY,mean_reversion,1.16691,1.165546,1.169638,-1.0000000000000582,0.0006820000000000159,1.9999999999998372,13.1,14.3,0.9604105571848065,1.0483870967742543,BULLISH,BEARISH,HIGH_VOLATILITY,london_ny_overlap,QUANT_STUB_SIGNAL,3.7096774193546365,True,possible_stop_too_tight
EUR_USD,2025-09-04T00:50:00,SELL,swing_mean_reversion,1.16578,1.1661886666666668,1.1649626666666668,-1.0000000815659287,0.0002043333333333175,2.0000000000004348,5.4,8.4,1.3213703099508758,2.055464926590251,BULLISH,BEARISH,RANGING,asia,QUANT_STUB_SIGNAL,0.4404567699833464,True,possible_stop_too_tight
EUR_USD,2025-09-04T05:05:00,SELL,swing_mean_reversion,1.16503,1.1654186666666666,1.1642526666666666,-1.0000000857634834,0.00019433333333334079,1.9999999999995433,0.9,4.3,0.23156089193829446,1.1063464837051846,BULLISH,BEARISH,RANGING,asia,QUANT_STUB_SIGNAL,1.4408233276160236,True,possible_stop_too_tight
EUR_USD,2025-09-04T05:55:00,SELL,swing_breakout,1.16544,1.165822,1.164676,-1.0000000000003078,0.00019099999999999301,1.9999999999994578,0.0,5.6,0.0,1.4659685863878857,BULLISH,BEARISH,RANGING,asia,QUANT_STUB_SIGNAL,-1.8848167539263305,True,possible_stop_too_tight
EUR_USD,2025-09-04T07:25:00,SELL,swing_breakout,1.16522,1.165918,1.163824,-0.9999999999998748,0.0003489999999999919,2.000000000000297,4.1,7.2,0.5873925501431928,1.0315186246417045,BEARISH,BEARISH,HIGH_VOLATILITY,london,QUANT_STUB_SIGNAL,1.404011461318375,True,possible_stop_too_tight
EUR_USD,2025-09-04T08:45:00,SELL,trend,1.165,1.1659410000000001,1.163118,-0.9999999999999143,0.00047049999999999593,2.0000000000001887,0.0,9.8,0.0,1.0414452709882212,BEARISH,BEARISH,HIGH_VOLATILITY,london,QUANT_STUB_SIGNAL,-0.042507970244699676,True,possible_stop_too_tight
EUR_USD,2025-09-04T09:05:00,SELL,mean_reversion,1.16506,1.165946,1.1632879999999999,-1.000000000000065,0.0004430000000000045,1.9999999999998497,11.0,9.2,1.241534988713399,1.0383747178330245,BEARISH,BEARISH,RANGING,london,QUANT_STUB_SIGNAL,1.2641083521447185,True,possible_stop_too_tight
EUR_USD,2025-09-04T12:40:00,SELL,trend,1.1633,1.164351,1.1611980000000002,-1.0000000000000826,0.0005254999999999788,1.9999999999999154,2.4,15.5,0.22835394862038044,1.4747859181732903,BEARISH,BEARISH,HIGH_VOLATILITY,london_ny_overlap,QUANT_STUB_SIGNAL,1.6365366317794816,True,possible_stop_too_tight
EUR_USD,2025-09-04T13:00:00,SELL,scalp,1.16429,1.1654930000000001,1.1618840000000001,-0.9999999999999458,0.0006014999999999881,2.000000000000148,5.5,12.9,0.45719035743970926,1.0723192019949543,BEARISH,BEARISH,HIGH_VOLATILITY,london_ny_overlap,QUANT_STUB_SIGNAL,0.6483790523689079,True,possible_stop_too_tight
EUR_USD,2025-09-04T13:40:00,BUY,mean_reversion,1.16529,1.1639309999999998,1.168008,-0.999999999999919,0.0006794999999999995,2.0000000000001634,2.2,15.9,0.16188373804266534,1.1699779249447175,BEARISH,BEARISH,HIGH_VOLATILITY,london_ny_overlap,QUANT_STUB_SIGNAL,2.6342899190580713,True,possible_stop_too_tight
EUR_USD,2025-09-05T02:05:00,BUY,swing_trend,1.16752,1.1670313333333333,1.1684973333333333,-1.0000000682129977,0.0002443333333333279,1.9999999999996971,0.0,5.0,0.0,1.0231923601638886,BULLISH,BEARISH,TRENDING_UP,asia,QUANT_STUB_SIGNAL,4.747612551159019,True,possible_stop_too_tight
EUR_USD,2025-09-05T02:50:00,BUY,swing_trend,1.16704,1.166574,1.167972,-0.9999999999998338,0.00023299999999998693,2.000000000000445,2.8,5.0,0.6008583690986126,1.0729613733903796,BULLISH,BEARISH,TRENDING_UP,asia,QUANT_STUB_SIGNAL,0.21459227467857647,True,possible_stop_too_tight
EUR_USD,2025-09-05T05:35:00,BUY,swing_breakout,1.16729,1.1669613333333333,1.1679473333333332,-1.000000101419948,0.0001643333333333367,1.99999999999982,4.9,4.3,1.4908722109534507,1.308316430020375,BULLISH,BEARISH,RANGING,asia,QUANT_STUB_SIGNAL,2.2515212981742834,True,possible_stop_too_tight
EUR_USD,2025-09-05T09:25:00,BUY,swing_mean_reversion,1.1691,1.1684093333333334,1.1704813333333335,-1.0000000482626197,0.0003453333333333382,1.9999999999998288,0.0,7.7,0.0,1.1148648648649446,BULLISH,BULLISH,TRENDING_UP,london,QUANT_STUB_SIGNAL,2.6061776061779254,True,possible_stop_too_tight
EUR_USD,2025-09-05T09:55:00,BUY,swing_mean_reversion,1.16889,1.1682546666666667,1.1701606666666668,-0.9999999475341221,0.00031766666666669015,1.9999999999998137,7.9,7.1,1.2434417628541687,1.1175236096537466,BULLISH,BULLISH,TRENDING_UP,london,QUANT_STUB_SIGNAL,1.4165792235048107,True,possible_stop_too_tight
EUR_USD,2025-09-05T11:25:00,BUY,swing_breakout,1.16848,1.1678886666666666,1.1696626666666667,-0.9999999436301216,0.00029566666666667183,2.0000000000001505,1.3,6.2,0.21984216459975417,1.048478015783443,BULLISH,BULLISH,TRENDING_UP,london_ny_overlap,QUANT_STUB_SIGNAL,-3.5851183765503123,True,possible_stop_too_tight
EUR_USD,2025-09-05T12:35:00,BUY,scalp,1.17306,1.171536,1.176108,-0.9999999999999469,0.000761999999999996,2.000000000000117,10.4,16.6,0.6824146981626935,1.0892388451442994,BULLISH,BULLISH,HIGH_VOLATILITY,london_ny_overlap,QUANT_STUB_SIGNAL,6.0629921259843735,True,possible_stop_too_tight
EUR_USD,2025-09-08T23:15:00,BUY,swing_mean_reversion,1.17698,1.1766493333333332,1.177641333333333,-1.0000001008063468,0.00016533333333331365,2.0000000000004476,3.0,3.4,0.907258064516034,1.028225806451505,BULLISH,BULLISH,LOW_VOLATILITY,asia,QUANT_STUB_SIGNAL,2.6612903225809372,True,possible_stop_too_tight
EUR_USD,2025-09-09T00:30:00,BUY,swing_breakout,1.17748,1.1770680000000002,1.178304,-1.0000000000003473,0.00020599999999998026,1.9999999999994973,0.0,4.8,0.0,1.1650485436897249,BULLISH,BULLISH,TRENDING_UP,asia,QUANT_STUB_SIGNAL,0.7766990291270648,True,possible_stop_too_tight
EUR_USD,2025-09-09T01:15:00,BUY,swing_trend,1.17692,1.1764373333333333,1.1778853333333332,-1.0000000690608468,0.00024133333333331564,2.0,8.8,4.9,1.8232044198896367,1.0151933701658205,BULLISH,BULLISH,RANGING,asia,QUANT_STUB_SIGNAL,-0.4972375690613072,True,possible_stop_too_tight
EUR_USD,2025-09-09T05:10:00,BUY,swing_trend,1.17758,1.1772000000000002,1.17834,-1.0000000000004607,0.00018999999999996426,1.9999999999994549,0.0,4.5,0.0,1.1842105263163352,BULLISH,BULLISH,TRENDING_UP,asia,QUANT_STUB_SIGNAL,4.105263157895524,True,possible_stop_too_tight
EUR_USD,2025-09-09T05:25:00,BUY,swing_mean_reversion,1.17748,1.1770980000000002,1.178244,-1.0000000000003078,0.00019099999999997082,1.99999999999969,5.3,4.4,1.387434554974249,1.1518324607333388,BULLISH,BULLISH,UNCERTAIN,asia,QUANT_STUB_SIGNAL,2.303664921466299,True,possible_stop_too_tight
EUR_USD,2025-09-09T06:25:00,BUY,swing_mean_reversion,1.17674,1.17621,1.1778,-1.000000000000152,0.0002650000000000041,1.9999999999996652,2.6,11.1,0.49056603773592367,2.0943396226418276,BULLISH,BULLISH,HIGH_VOLATILITY,london,QUANT_STUB_SIGNAL,-2.7924528301893337,True,possible_stop_too_tight
EUR_USD,2025-09-09T06:50:00,BUY,swing_breakout,1.17634,1.1757166666666665,1.1775866666666666,-0.999999946523925,0.00031166666666667303,2.0000000000002376,5.2,9.8,0.8342245989303652,1.572192513368765,BULLISH,BULLISH,HIGH_VOLATILITY,london,QUANT_STUB_SIGNAL,-5.3262032085560245,True,possible_stop_too_tight
EUR_USD,2025-09-09T07:45:00,SELL,mean_reversion,1.17492,1.17587,1.17302,-0.9999999999999932,0.0004749999999999921,2.0000000000000466,5.0,10.6,0.5263157894736806,1.115789473684203,BULLISH,BULLISH,HIGH_VOLATILITY,london,QUANT_STUB_SIGNAL,1.9368421052632574,True,possible_stop_too_tight
EUR_USD,2025-09-09T08:45:00,SELL,trend,1.1756,1.176727,1.173346,-0.9999999999999111,0.0005634999999999946,2.000000000000197,0.4,12.0,0.03549245785270315,1.0647737355810944,BULLISH,BULLISH,HIGH_VOLATILITY,london,QUANT_STUB_SIGNAL,-1.2067435669920505,True,possible_stop_too_tight
EUR_USD,2025-09-09T09:30:00,BUY,mean_reversion,1.17716,1.176142,1.1791960000000001,-1.000000000000036,0.000509000000000015,1.9999999999998694,0.8,12.3,0.07858546168959026,1.2082514734774503,BULLISH,BULLISH,UNCERTAIN,london,QUANT_STUB_SIGNAL,3.6149312377210405,True,possible_stop_too_tight
EUR_USD,2025-09-09T12:05:00,SELL,swing_mean_reversion,1.17426,1.1750293333333335,1.1727213333333333,-0.9999999566723575,0.0003846666666666998,2.0,14.9,20.2,1.9367417677641314,2.625649913344661,BULLISH,BULLISH,TRENDING_DOWN,london_ny_overlap,QUANT_STUB_SIGNAL,1.9757365684570358,True,possible_stop_too_tight
EUR_USD,2025-09-10T01:05:00,SELL,swing_trend,1.1695,1.1700606666666666,1.1683786666666667,-1.0000000594530551,0.0002803333333333269,2.0,5.8,7.2,1.0344827586207135,1.284185493460196,BEARISH,BULLISH,TRENDING_DOWN,asia,QUANT_STUB_SIGNAL,0.4280618311538268,True,possible_stop_too_tight
EUR_USD,2025-09-10T01:55:00,SELL,swing_mean_reversion,1.1698600000000001,1.1704733333333335,1.1686333333333334,-0.9999999456521393,0.0003066666666666625,2.000000000000097,0.0,6.2,0.0,1.0108695652173563,BEARISH,BULLISH,TRENDING_DOWN,asia,QUANT_STUB_SIGNAL,-0.8478260869570191,True,possible_stop_too_tight
EUR_USD,2025-09-10T02:05:00,SELL,swing_trend,1.17054,1.171182,1.1692559999999999,-0.999999999999951,0.0003209999999999935,2.0000000000001386,1.2,6.8,0.18691588785045812,1.0591900311525961,BEARISH,BULLISH,UNCERTAIN,asia,QUANT_STUB_SIGNAL,-3.239875389407947,True,possible_stop_too_tight
EUR_USD,2025-09-10T04:50:00,BUY,swing_trend,1.17146,1.17112,1.17214,-0.9999999999999795,0.00017000000000001088,1.999999999999913,1.4,4.0,0.4117647058823445,1.17647058823527,BEARISH,BULLISH,LOW_VOLATILITY,asia,QUANT_STUB_SIGNAL,2.235294117647192,True,possible_stop_too_tight
EUR_USD,2025-09-10T05:45:00,BUY,swing_mean_reversion,1.17098,1.1706239999999999,1.171692,-0.9999999999999355,0.00017799999999999668,2.0000000000001665,0.0,4.4,0.0,1.2359550561796957,BEARISH,BULLISH,TRENDING_UP,asia,QUANT_STUB_SIGNAL,-1.5730337078655237,True,possible_stop_too_tight
EUR_USD,2025-09-10T06:20:00,BUY,swing_breakout,1.17144,1.1709313333333333,1.1724573333333335,-1.0000000655307089,0.00025433333333333417,2.000000000000175,1.6,5.6,0.3145478374835888,1.1009174311925607,BEARISH,BULLISH,TRENDING_UP,london,QUANT_STUB_SIGNAL,-0.8256880733946637,True,possible_stop_too_tight
EUR_USD,2025-09-10T06:40:00,BUY,swing_trend,1.17127,1.1707053333333333,1.1723993333333333,-1.0000000590316964,0.00028233333333334,2.0000000000003144,2.7,21.1,0.47815820543084625,3.736717827626243,BEARISH,BULLISH,UNCERTAIN,london,QUANT_STUB_SIGNAL,0.03541912632844844,True,possible_stop_too_tight
EUR_USD,2025-09-10T07:05:00,SELL,scalp,1.16928,1.1704260000000002,1.1669880000000001,-0.9999999999999203,0.0005730000000000012,2.0000000000001554,0.4,11.8,0.0349040139616028,1.0296684118672828,BEARISH,BULLISH,HIGH_VOLATILITY,london,QUANT_STUB_SIGNAL,3.7521815008723727,True,possible_stop_too_tight
EUR_USD,2025-09-10T07:30:00,SELL,trend,1.17014,1.171425,1.16757,-1.000000000000015,0.0006425000000000014,1.9999999999999658,10.3,14.8,0.8015564202334752,1.1517509727626634,BEARISH,BULLISH,HIGH_VOLATILITY,london,QUANT_STUB_SIGNAL,1.1517509727625856,True,possible_stop_too_tight
EUR_USD,2025-09-10T12:15:00,SELL,swing_trend,1.1697,1.1704773333333334,1.1681453333333334,-0.9999999571182578,0.0003886666666666742,2.0000000000001523,5.8,30.6,0.7461406518009579,3.9365351629498813,BEARISH,BEARISH,RANGING,london_ny_overlap,QUANT_STUB_SIGNAL,1.1320754716980808,True,possible_stop_too_tight
EUR_USD,2025-09-10T12:35:00,BUY,mean_reversion,1.17097,1.169721,1.1734680000000002,-0.9999999999999555,0.0006245000000000278,2.0,1.5,16.9,0.12009607686148384,1.3530824659727179,BEARISH,BEARISH,UNCERTAIN,london_ny_overlap,QUANT_STUB_SIGNAL,1.7614091273019246,True,possible_stop_too_tight
EUR_USD,2025-09-10T12:55:00,SELL,trend,1.16996,1.1714730000000002,1.166934,-0.9999999999999355,0.0007565000000000266,2.000000000000059,3.6,15.2,0.23793787177790932,1.0046265697289503,BEARISH,BEARISH,HIGH_VOLATILITY,london_ny_overlap,QUANT_STUB_SIGNAL,0.5287508261730891,True,possible_stop_too_tight
EUR_USD,2025-09-10T13:30:00,BUY,scalp,1.17226,1.170508,1.1757640000000003,-1.0000000000000138,0.0008760000000000212,1.999999999999924,8.4,19.8,0.4794520547945272,1.1301369863013855,BEARISH,BEARISH,HIGH_VOLATILITY,london_ny_overlap,QUANT_STUB_SIGNAL,0.31963470319640547,True,possible_stop_too_tight
EUR_USD,2025-09-10T16:55:00,BUY,swing_mean_reversion,1.17066,1.169872,1.172236,-0.9999999999999861,0.0003940000000000277,1.9999999999998872,5.6,9.5,0.7106598984771475,1.205583756345161,BULLISH,BEARISH,TRENDING_DOWN,late_new_york,QUANT_STUB_SIGNAL,-2.284263959390451,True,possible_stop_too_tight
EUR_USD,2025-09-10T19:25:00,SELL,swing_trend,1.1695,1.1699846666666667,1.1685306666666666,-1.0000000687757453,0.0002423333333333222,2.0000000000001834,1.5,5.7,0.30949105914716607,1.1760660247592312,BULLISH,BEARISH,LOW_VOLATILITY,late_new_york,QUANT_STUB_SIGNAL,6.024759284732121,True,possible_stop_too_tight
EUR_USD,2025-09-10T20:05:00,SELL,swing_trend,1.16976,1.1702066666666666,1.1688666666666665,-1.000000074626777,0.00022333333333333095,2.000000000000199,3.7,4.6,0.8283582089551504,1.0298507462685653,BULLISH,BEARISH,LOW_VOLATILITY,rollover_low_liquidity,QUANT_STUB_SIGNAL,1.253731343283855,True,possible_stop_too_tight
EUR_USD,2025-09-10T22:50:00,SELL,swing_trend,1.17003,1.1703026666666665,1.1694846666666665,-1.000000122249678,0.0001363333333333457,1.9999999999992404,0.0,3.1,0.0,1.136919315403752,BEARISH,BEARISH,LOW_VOLATILITY,rollover_low_liquidity,QUANT_STUB_SIGNAL,-1.2469437652794575,True,possible_stop_too_tight
EUR_USD,2025-09-11T00:45:00,SELL,swing_trend,1.16976,1.170076,1.169128,-1.000000000000054,0.00015799999999998408,2.0000000000000937,4.6,3.6,1.455696202531724,1.1392405063291753,BEARISH,BEARISH,UNCERTAIN,asia,QUANT_STUB_SIGNAL,3.417721518988996,True,possible_stop_too_tight
EUR_USD,2025-09-11T12:20:00,SELL,scalp,1.16781,1.168906,1.165618,-1.0000000000000129,0.0005479999999999819,2.0000000000000404,0.5,11.5,0.04562043795620497,1.0492700729927142,BEARISH,BEARISH,HIGH_VOLATILITY,london_ny_overlap,QUANT_STUB_SIGNAL,0.8576642335766168,True,possible_stop_too_tight
EUR_USD,2025-09-11T12:30:00,SELL,trend,1.17148,1.173192,1.1680560000000002,-1.0000000000000375,0.0008559999999999901,1.999999999999948,22.5,22.0,1.3142523364486474,1.2850467289720109,BEARISH,BEARISH,HIGH_VOLATILITY,london_ny_overlap,QUANT_STUB_SIGNAL,-3.738317757009496,True,possible_stop_too_tight
EUR_USD,2025-09-11T14:15:00,BUY,trend,1.17451,1.172285,1.17896,-1.0000000000000353,0.0011125000000000163,1.9999999999999003,1.0,24.1,0.04494382022472069,1.0831460674157687,BULLISH,BEARISH,TRENDING_UP,london_ny_overlap,QUANT_STUB_SIGNAL,2.16629213483145,True,possible_stop_too_tight
EUR_USD,2025-09-12T04:20:00,SELL,swing_trend,1.17228,1.172614,1.171612,-0.9999999999998309,0.00016699999999997644,2.0000000000006204,0.4,3.5,0.11976047904189592,1.0479041916165892,BULLISH,BEARISH,UNCERTAIN,asia,QUANT_STUB_SIGNAL,0.11976047904271764,True,possible_stop_too_tight
EUR_USD,2025-09-12T04:55:00,SELL,swing_breakout,1.17247,1.1728079999999999,1.171794,-1.0000000000001494,0.00016899999999999693,1.9999999999997375,0.5,4.7,0.14792899408286236,1.3905325443789063,BULLISH,BEARISH,RANGING,asia,QUANT_STUB_SIGNAL,-0.2958579881649963,True,possible_stop_too_tight
EUR_USD,2025-09-12T06:15:00,SELL,swing_trend,1.17282,1.17323,1.172,-0.9999999999999476,0.00020500000000001073,2.0,5.4,5.2,1.3170731707316385,1.268292682926763,BULLISH,BEARISH,RANGING,london,QUANT_STUB_SIGNAL,-1.3658536585367966,True,possible_stop_too_tight
EUR_USD,2025-09-12T07:10:00,BUY,swing_mean_reversion,1.17442,1.1738346666666668,1.1755906666666667,-0.999999943052593,0.0002926666666666596,1.9999999999996458,3.6,7.1,0.615034168565044,1.2129840546699477,BULLISH,BEARISH,HIGH_VOLATILITY,london,QUANT_STUB_SIGNAL,5.261958997722553,True,possible_stop_too_tight
EUR_USD,2025-09-12T07:45:00,BUY,swing_breakout,1.17404,1.1733626666666668,1.1753946666666666,-0.9999999507876035,0.0003386666666666501,1.999999999999694,1.6,9.8,0.2362204724409926,1.4468503937010797,BULLISH,BEARISH,HIGH_VOLATILITY,london,QUANT_STUB_SIGNAL,1.8897637795275746,True,possible_stop_too_tight
EUR_USD,2025-09-12T08:15:00,BUY,swing_trend,1.17288,1.17211,1.1744199999999998,-1.0000000000000813,0.0003849999999999687,2.0,3.9,7.8,0.5064935064935476,1.0129870129870953,BULLISH,BEARISH,HIGH_VOLATILITY,london,QUANT_STUB_SIGNAL,-4.623376623377298,True,possible_stop_too_tight
EUR_USD,2025-09-12T12:35:00,SELL,swing_mean_reversion,1.1704,1.1711660000000002,1.1688680000000002,-0.999999999999942,0.0003829999999999926,2.0000000000001545,3.0,9.7,0.3916449086161653,1.2663185378589343,BEARISH,FLAT,TRENDING_DOWN,london_ny_overlap,QUANT_STUB_SIGNAL,5.248041775456616,True,possible_stop_too_tight
EUR_USD,2025-09-12T12:55:00,SELL,swing_breakout,1.17113,1.1719586666666666,1.1694726666666666,-1.0000000402253555,0.00041433333333332396,1.9999999999998572,7.9,13.1,0.9533386967016183,1.5808527755431896,BEARISH,FLAT,HIGH_VOLATILITY,london_ny_overlap,QUANT_STUB_SIGNAL,2.1721641190665837,True,possible_stop_too_tight
