trade_count,wins,losses,win_rate,avg_winner_r,avg_loser_r,expectancy_r,median_r,profit_factor,total_r,avg_mfe_r,avg_mae_r,max_drawdown_r,ambiguous_count,group,sample_size
3255,851,2404,0.26144393241167435,1.998439511344001,-1.0000000005837333,-0.21607618348680493,-0.9999999999999407,0.7074342858406847,-703.32797724955,0.9779988619154856,1.1042347219305437,707.0000002468576,8,AUD_USD,3255
3202,827,2375,0.25827607745159276,2.000000003255644,-0.9997066103065663,-0.22495415265011778,-0.9999999999998703,0.696625436488478,-720.3031967856772,0.9929078982725806,1.0755675550187274,720.3031968196699,6,EUR_USD,3202
3134,840,2294,0.26802807913209953,1.9983614597239066,-0.9999999989444638,-0.19635493663386047,-0.999999999999902,0.7317452606538489,-615.3763714105187,0.9722194714569117,1.0778956740901229,622.9999992268903,7,GBP_USD,3134
3017,806,2211,0.2671528007954922,1.9986692553934284,-0.9999999996986928,-0.19889710954150036,-0.9999999999998953,0.7285967527510119,-600.0725794867066,0.968786860325818,1.0625900804874164,611.9999996167153,3,USD_CAD,3017
3486,912,2574,0.26161790017211706,1.9985896573810855,-1.0000000010474452,-0.21551527113154723,-0.9999999999999233,0.7081250060692919,-751.2862351645737,0.9561611519021496,1.0997155090628545,754.0000007149432,5,USD_CHF,3486
2595,752,1843,0.28978805394990365,2.000000000000012,-0.999543408269633,-0.1303115612489112,-0.9999999999999484,0.8164335472889994,-338.15850144092457,1.0933832907024064,1.0889391649336269,347.00000000000057,10,USD_JPY,2595
