time,symbol,split,stub_side,usd_dir,stub_strength,p_up,orig_60,inv_60,up_60,down_60
2025-09-01 19:15:00+00:00,USD_CAD,train,SELL,SHORT_USD,4.659701492542302,0.3601281261368276,-0.5000000000010552,-3.0999999999981043,False,False
2025-09-01 19:20:00+00:00,GBP_USD,train,BUY,SHORT_USD,1.2507317073177715,0.3790014456604157,1.5999999999993797,-4.699999999999704,True,False
2025-09-01 19:50:00+00:00,EUR_USD,train,BUY,SHORT_USD,6.744508670522061,0.3803101101390155,-3.1000000000003247,0.1999999999990898,False,True
2025-09-01 20:25:00+00:00,AUD_USD,train,BUY,SHORT_USD,3.1851851851864037,0.36633580327179893,-2.9999999999996696,-1.5999999999993797,False,False
2025-09-01 21:00:00+00:00,USD_JPY,train,BUY,LONG_USD,0.16305732484001118,0.3203541718291572,-9.899999999998954,-1.999999999998181,False,False
2025-09-01 21:30:00+00:00,GBP_USD,train,SELL,LONG_USD,0.0763636363638118,0.31812032631917475,-9.500000000000064,-2.9999999999996696,False,False
2025-09-01 21:30:00+00:00,AUD_USD,train,SELL,LONG_USD,0.16288659793822693,0.36388869119957495,-2.6999999999999247,-1.2000000000000899,False,False
2025-09-01 22:05:00+00:00,EUR_USD,train,SELL,LONG_USD,0.2075757575758409,0.3756817814601802,-1.100000000000545,-2.2999999999995246,False,False
2025-09-01 22:15:00+00:00,USD_JPY,train,SELL,SHORT_USD,0.2297188755007089,0.3857798335200354,2.0999999999986585,-5.49999999999784,False,True
2025-09-01 22:20:00+00:00,AUD_USD,train,BUY,SHORT_USD,0.17313432835740122,0.38590533954164175,0.0,-2.80000000000058,False,False
2025-09-01 22:25:00+00:00,USD_CHF,train,BUY,LONG_USD,0.426506024095721,0.3930888049145455,-3.9000000000000146,0.900000000000345,False,True
2025-09-01 22:35:00+00:00,EUR_USD,train,BUY,SHORT_USD,0.5879518072297468,0.37866453531026717,2.500000000000835,-5.599999999998939,True,False
2025-09-01 22:50:00+00:00,GBP_USD,train,BUY,SHORT_USD,0.23979057591561515,0.38128327224425057,2.1999999999988695,-6.699999999999484,True,False
2025-09-01 23:25:00+00:00,USD_CHF,train,SELL,SHORT_USD,0.3006369426745977,0.3832421721427788,-8.900000000000574,5.899999999999794,True,False
2025-09-01 23:45:00+00:00,GBP_USD,train,SELL,LONG_USD,0.08340425532062341,0.3724409998195083,9.799999999999809,-13.699999999998713,False,True
2025-09-01 23:45:00+00:00,USD_CAD,train,SELL,SHORT_USD,0.2666666666671197,0.36234251345327884,-1.80000000000069,-2.000000000002,False,False
2025-09-01 23:55:00+00:00,GBP_USD,train,BUY,SHORT_USD,0.2759689922491573,0.37739168848259685,-10.399999999999299,6.500000000000394,False,True
2025-09-02 00:05:00+00:00,USD_JPY,train,BUY,LONG_USD,0.07800453514767124,0.4062341304896648,8.29999999999984,-11.599999999998545,True,False
2025-09-02 00:25:00+00:00,USD_CHF,train,BUY,LONG_USD,0.47657430730449063,0.39801418259728655,-0.9999999999998899,-2.300000000000635,False,False
2025-09-02 00:30:00+00:00,AUD_USD,train,SELL,LONG_USD,0.674922600618746,0.39103602571501833,0.7999999999996898,-3.5000000000007248,False,True
2025-09-02 00:40:00+00:00,GBP_USD,train,SELL,LONG_USD,1.9023255813952047,0.3801927564566115,-0.2999999999997449,-3.60000000000138,False,False
2025-09-02 00:40:00+00:00,EUR_USD,train,SELL,LONG_USD,1.0148148148143175,0.38375967395077654,3.9999999999995595,-7.299999999998974,False,True
2025-09-02 02:25:00+00:00,USD_CAD,train,BUY,LONG_USD,0.7661654135336186,0.39732213748160117,-3.20000000000098,-0.8000000000008001,False,False
2025-09-02 05:05:00+00:00,USD_CHF,train,SELL,SHORT_USD,0.176173285198795,0.39190135818060706,-8.900000000000574,6.099999999999994,True,False
2025-09-02 05:30:00+00:00,USD_CHF,train,BUY,LONG_USD,0.11951219512131982,0.4067564508980899,-4.999999999999449,2.1999999999999797,False,True
2025-09-02 06:15:00+00:00,USD_CAD,train,SELL,SHORT_USD,0.36818181818103113,0.3924599849376385,-6.900000000000794,3.1000000000003247,True,False
2025-09-02 06:20:00+00:00,EUR_USD,train,BUY,SHORT_USD,0.5669758812615139,0.4108463143852855,-26.599999999998847,23.500000000000743,False,True
2025-09-02 06:50:00+00:00,AUD_USD,train,BUY,SHORT_USD,0.10515463917598653,0.4128320798055078,-39.59999999999963,36.80000000000017,False,True
2025-09-02 06:55:00+00:00,GBP_USD,train,BUY,SHORT_USD,0.15667506297202471,0.4187169633959802,-130.09999999999965,126.00000000000166,False,True
2025-09-02 07:05:00+00:00,USD_CHF,train,SELL,SHORT_USD,0.0857787810378331,0.41010231854956236,-27.500000000000302,24.399999999999977,True,False
2025-09-02 07:05:00+00:00,GBP_USD,train,SELL,LONG_USD,0.18285714285713286,0.4254709614649787,111.09999999999953,-114.79999999999934,False,True
2025-09-02 07:10:00+00:00,USD_CHF,train,BUY,LONG_USD,0.04850894632169694,0.42131232326736245,10.900000000000354,-13.699999999999823,True,False
2025-09-02 07:20:00+00:00,AUD_USD,train,SELL,LONG_USD,0.2531881804040362,0.4373173845712546,8.40000000000063,-11.099999999999444,False,True
2025-09-02 07:25:00+00:00,EUR_USD,train,SELL,LONG_USD,0.15966209081300545,0.4238367200255047,31.09999999999946,-34.49999999999953,False,True
2025-09-02 07:30:00+00:00,USD_CAD,train,BUY,LONG_USD,0.10913770913798898,0.4194445450471986,-1.100000000000545,-2.6999999999999247,False,False
2025-09-02 08:45:00+00:00,USD_JPY,train,SELL,SHORT_USD,0.18355263157878404,0.44330857544480395,-16.900000000001114,13.700000000000045,True,False
2025-09-02 09:15:00+00:00,USD_JPY,train,BUY,LONG_USD,0.09211087420027353,0.4354933249876997,3.299999999998704,-6.400000000002137,True,False
2025-09-02 11:15:00+00:00,USD_JPY,train,SELL,SHORT_USD,0.11305449936651109,0.42317195443435535,-22.59999999999991,19.599999999999795,True,False
2025-09-02 11:25:00+00:00,USD_JPY,train,BUY,LONG_USD,0.14717477003944762,0.42672245539150394,12.999999999999545,-15.899999999999181,True,False
2025-09-02 12:00:00+00:00,EUR_USD,train,BUY,SHORT_USD,0.20618556701082416,0.421423124682708,-24.399999999999977,21.200000000001218,False,True
2025-09-02 12:00:00+00:00,USD_JPY,train,SELL,SHORT_USD,0.017033773861947862,0.4189536856957611,-14.400000000000546,11.50000000000091,True,False
2025-09-02 12:05:00+00:00,USD_CHF,train,SELL,SHORT_USD,0.13850129198991593,0.4183991629504199,-1.9999999999997797,-0.700000000000145,False,False
2025-09-02 12:05:00+00:00,USD_JPY,train,BUY,LONG_USD,0.003269754768655636,0.4242531787064429,-3.0000000000001137,-0.2999999999985903,False,False
2025-09-02 12:40:00+00:00,EUR_USD,train,SELL,LONG_USD,0.325741029641556,0.4228192532449298,-27.89999999999848,24.800000000000377,True,False
2025-09-02 12:40:00+00:00,USD_CHF,train,BUY,LONG_USD,0.11639135959307106,0.4255624754219223,-19.700000000000273,16.399999999999746,False,True
2025-09-02 13:15:00+00:00,USD_JPY,train,SELL,SHORT_USD,0.47507568113041854,0.42508453503067434,49.49999999999761,-53.19999999999823,False,True
2025-09-02 13:30:00+00:00,USD_CHF,train,SELL,SHORT_USD,0.504366347177927,0.41954562051471667,7.399999999999629,-10.300000000000864,False,True
2025-09-02 13:35:00+00:00,EUR_USD,train,BUY,SHORT_USD,0.028836545324805538,0.42684242482597606,20.000000000000018,-22.999999999999687,True,False
2025-09-02 14:00:00+00:00,GBP_USD,train,BUY,SHORT_USD,0.7528883903533549,0.43455926179382365,-10.900000000000354,7.699999999999374,False,True
2025-09-02 14:00:00+00:00,AUD_USD,train,BUY,SHORT_USD,0.19257592800879766,0.43226953730559536,3.9999999999995595,-6.500000000000394,True,False
2025-09-02 14:20:00+00:00,USD_CAD,train,SELL,SHORT_USD,0.22082018927448938,0.4134658295284552,-12.999999999998568,9.399999999999409,True,False
2025-09-02 15:30:00+00:00,USD_JPY,train,BUY,LONG_USD,0.2971428571428436,0.42409972056831924,3.8000000000010914,-6.60000000000025,True,False
2025-09-02 16:30:00+00:00,EUR_USD,train,SELL,LONG_USD,0.01794392523374667,0.4063802582587612,-1.80000000000069,-1.3000000000018552,False,False
2025-09-02 16:40:00+00:00,USD_CHF,train,BUY,LONG_USD,0.29601181683898253,0.40819479054380714,-0.9999999999998899,-1.8999999999991246,False,False
2025-09-02 17:00:00+00:00,GBP_USD,train,SELL,LONG_USD,0.13704347826095586,0.40233973071893503,1.40000000000029,-5.1000000000001044,False,True
2025-09-02 17:30:00+00:00,USD_JPY,train,SELL,SHORT_USD,0.057002457001698155,0.4011520939700536,-11.699999999999022,8.29999999999984,True,False
2025-09-02 17:40:00+00:00,USD_JPY,train,BUY,LONG_USD,0.6121212121211227,0.4046712793640629,6.700000000000728,-9.900000000001796,True,False
2025-09-02 18:15:00+00:00,AUD_USD,train,SELL,LONG_USD,0.3094972067041247,0.3878730922020267,-3.6000000000002697,0.9999999999998899,True,False
2025-09-02 18:45:00+00:00,USD_CAD,train,BUY,LONG_USD,0.7669595782080063,0.39518509946814684,-14.400000000001079,10.900000000000354,False,True
2025-09-02 19:25:00+00:00,USD_JPY,train,SELL,SHORT_USD,0.16057692307666352,0.39469941925568214,-1.5999999999991132,-1.500000000001478,False,False
2025-09-02 19:45:00+00:00,GBP_USD,train,BUY,SHORT_USD,0.22775800711846636,0.3938727557827806,1.7000000000000348,-5.800000000000249,True,False
2025-09-02 19:55:00+00:00,AUD_USD,train,BUY,SHORT_USD,0.5233898305084697,0.3929890507144641,-1.0999999999994348,-2.0999999999993246,False,False
2025-09-02 20:30:00+00:00,USD_CAD,train,SELL,SHORT_USD,0.44841149773050415,0.3907338137610353,-2.2999999999995246,-2.8999999999990145,False,False
2025-09-02 21:00:00+00:00,USD_CHF,train,SELL,SHORT_USD,0.22113821138307876,0.30236607859943426,-14.499999999999513,-3.0999999999992145,False,False
2025-09-02 21:05:00+00:00,EUR_USD,train,BUY,SHORT_USD,0.7451612903220675,0.37697905285161,-0.9999999999998899,-3.9999999999995595,False,False
2025-09-02 21:35:00+00:00,AUD_USD,train,SELL,LONG_USD,0.10081300812996927,0.3820081655230963,-4.1999999999997595,0.20000000000020002,True,False
2025-09-02 22:00:00+00:00,USD_JPY,train,SELL,SHORT_USD,0.14074074073976867,0.37382133770249226,-19.10000000000025,15.700000000001069,True,False
2025-09-02 22:05:00+00:00,AUD_USD,train,BUY,SHORT_USD,0.13048128342324078,0.3944234821841782,-1.9000000000002348,-1.2000000000000899,False,False
2025-09-02 22:45:00+00:00,USD_JPY,train,BUY,LONG_USD,0.6282608695655292,0.40195196037433956,9.399999999999409,-12.600000000000477,True,False
2025-09-02 23:00:00+00:00,EUR_USD,train,SELL,LONG_USD,0.06384364820957898,0.3746710297230301,-0.10000000000065512,-3.4000000000000696,False,False
2025-09-02 23:10:00+00:00,USD_CHF,train,BUY,LONG_USD,1.3430656934295317,0.38343026123511453,1.7000000000000348,-5.1000000000001044,True,False
2025-09-02 23:25:00+00:00,AUD_USD,train,SELL,LONG_USD,0.5719806763278134,0.37387982946910037,2.6999999999999247,-5.499999999999394,False,True
2025-09-02 23:55:00+00:00,GBP_USD,train,SELL,LONG_USD,3.5385542168680075,0.37277737425038215,3.20000000000098,-7.4000000000018495,False,True
2025-09-03 00:05:00+00:00,USD_CAD,train,BUY,LONG_USD,2.3484444444450716,0.37908642078158733,-0.2999999999997449,-3.1000000000003247,False,False
2025-09-03 01:45:00+00:00,AUD_USD,train,BUY,SHORT_USD,0.0676691729326073,0.41971346500443085,-4.300000000000415,1.60000000000049,False,True
2025-09-03 04:10:00+00:00,AUD_USD,train,BUY,SHORT_USD,0.005333333333486626,0.4053922370146541,-2.5999999999992696,-0.1999999999990898,False,False
2025-09-03 04:25:00+00:00,USD_JPY,train,SELL,SHORT_USD,0.5601518026563573,0.41224721445341106,17.799999999999727,-21.399999999999864,False,True
2025-09-03 04:50:00+00:00,USD_CHF,train,SELL,SHORT_USD,0.17241379310363805,0.3869520264933231,-3.2999999999994145,0.3999999999992898,True,False
2025-09-03 05:00:00+00:00,EUR_USD,train,BUY,SHORT_USD,0.07331536388111821,0.40104043162519304,-0.6999999999979245,-2.5999999999992696,False,False
2025-09-03 05:20:00+00:00,AUD_USD,train,SELL,LONG_USD,0.04999999999902403,0.4042640417502993,3.6000000000002697,-6.199999999999539,False,True
2025-09-03 05:20:00+00:00,GBP_USD,train,BUY,SHORT_USD,0.5642276422754682,0.4078900139075178,0.8000000000008001,-3.9999999999995595,True,False
2025-09-03 06:00:00+00:00,GBP_USD,train,SELL,LONG_USD,0.4300174520061365,0.40163841673354894,-11.699999999998933,7.800000000000029,True,False
2025-09-03 06:25:00+00:00,GBP_USD,train,BUY,SHORT_USD,0.11232091690485324,0.4152460399721363,-31.09999999999946,27.500000000000302,False,True
2025-09-03 07:00:00+00:00,USD_JPY,train,BUY,LONG_USD,0.19811320754749145,0.42409966681812034,-5.800000000002115,2.7000000000015234,False,True
2025-09-03 07:15:00+00:00,USD_CAD,train,BUY,LONG_USD,0.17534246575315507,0.4133428720202816,-14.199999999999768,10.399999999999299,False,True
2025-09-03 07:25:00+00:00,EUR_USD,train,SELL,LONG_USD,0.22543103448279797,0.42140489276739596,-35.39999999999876,32.30000000000066,True,False
2025-09-03 07:25:00+00:00,GBP_USD,train,SELL,LONG_USD,0.15660639777501337,0.4378294925249661,-42.29999999999956,38.000000000000256,True,False
2025-09-03 07:25:00+00:00,USD_CHF,train,BUY,LONG_USD,0.2590111642743334,0.42670624939173,-17.499999999999183,14.799999999999258,False,True
2025-09-03 08:05:00+00:00,AUD_USD,train,BUY,SHORT_USD,0.3865300146410372,0.4312848160596228,-0.5999999999994898,-2.0999999999993246,False,False
2025-09-03 08:10:00+00:00,USD_JPY,train,SELL,SHORT_USD,0.0472656250000147,0.4372728137468518,3.700000000000614,-7.099999999999795,False,True
2025-09-03 08:10:00+00:00,USD_CHF,train,SELL,SHORT_USD,0.11248423707427561,0.42232538666054326,3.6000000000002697,-6.700000000000594,False,True
2025-09-03 08:10:00+00:00,EUR_USD,train,BUY,SHORT_USD,0.31849315068496725,0.4318198212265844,5.599999999998939,-8.799999999999919,True,False
2025-09-03 08:20:00+00:00,GBP_USD,train,BUY,SHORT_USD,0.253376205787447,0.44050947008423613,18.099999999998673,-21.999999999999797,True,False
2025-09-03 08:30:00+00:00,USD_CAD,train,SELL,SHORT_USD,0.17446270543585285,0.4153251812461278,-1.100000000000545,-2.60000000000149,False,False
2025-09-03 08:55:00+00:00,USD_CAD,train,BUY,LONG_USD,0.3969696969699348,0.41794722745570145,-5.199999999998539,1.40000000000029,False,True
2025-09-03 10:00:00+00:00,USD_CAD,train,SELL,SHORT_USD,0.024641833811280347,0.4095178346280692,-4.299999999999304,0.2999999999997449,True,False
2025-09-03 10:35:00+00:00,USD_JPY,train,BUY,LONG_USD,0.1261904761910585,0.4183667368124794,-0.6000000000000227,-2.2999999999996135,False,False
2025-09-03 10:45:00+00:00,USD_CAD,train,BUY,LONG_USD,0.01916932907403318,0.4147804584480205,-4.500000000000615,0.9999999999998899,False,True
2025-09-03 11:05:00+00:00,EUR_USD,train,SELL,LONG_USD,0.11191969887035519,0.4144585953140051,-10.599999999998388,7.200000000000539,True,False
2025-09-03 11:20:00+00:00,USD_CHF,train,BUY,LONG_USD,0.20680851063809172,0.4146698635856389,-1.2000000000000899,-1.60000000000049,False,False
2025-09-03 12:00:00+00:00,USD_JPY,train,SELL,SHORT_USD,0.32274368231032247,0.4137862519763753,-19.599999999999795,16.200000000000614,True,False
2025-09-03 12:20:00+00:00,EUR_USD,train,BUY,SHORT_USD,0.10933940774498395,0.42187468481167834,-9.300000000000974,6.399999999999739,False,True
2025-09-03 12:35:00+00:00,USD_CAD,train,SELL,SHORT_USD,0.03648881239233179,0.40559268488888217,1.2999999999996348,-4.8000000000003595,False,True
2025-09-03 12:40:00+00:00,USD_CAD,train,BUY,LONG_USD,0.19409836065550226,0.40990011645464025,-6.499999999998174,2.8999999999990145,False,True
2025-09-03 12:40:00+00:00,USD_JPY,train,BUY,LONG_USD,0.12409638554218147,0.4249190204734331,-3.6999999999977717,0.0,False,False
2025-09-03 13:00:00+00:00,EUR_USD,train,SELL,LONG_USD,0.05981308411262725,0.4181073399929772,-30.69999999999906,27.29999999999899,True,False
2025-09-03 13:55:00+00:00,USD_JPY,train,SELL,SHORT_USD,0.047340425531826436,0.41699496866082225,44.49999999999932,-49.39999999999998,False,True
2025-09-03 14:00:00+00:00,EUR_USD,train,BUY,SHORT_USD,0.12998477929969526,0.4345144775696427,-3.9999999999995595,0.700000000000145,False,True
2025-09-03 14:00:00+00:00,USD_CAD,train,SELL,SHORT_USD,0.13909702209430622,0.4180478548115943,-6.899999999998574,2.9999999999996696,True,False
2025-09-03 14:10:00+00:00,USD_CHF,train,SELL,SHORT_USD,0.2394160583940938,0.4294622873997804,5.499999999999394,-8.299999999999974,False,True
2025-09-03 17:45:00+00:00,USD_CAD,train,BUY,LONG_USD,0.40303605313199464,0.39539117872065127,-6.40000000000196,2.80000000000058,False,True
2025-09-03 17:50:00+00:00,EUR_USD,train,SELL,LONG_USD,0.11492063492006714,0.393122815285572,-1.9999999999997797,-1.2000000000012,False,False
2025-09-03 17:55:00+00:00,USD_CHF,train,BUY,LONG_USD,0.6114285714281488,0.398271042606169,-1.100000000000545,-1.4999999999998348,False,False
2025-09-03 17:55:00+00:00,USD_JPY,train,BUY,LONG_USD,0.7073684210527865,0.40575353764916444,-8.400000000000318,5.400000000000205,False,True
2025-09-03 18:05:00+00:00,AUD_USD,train,SELL,LONG_USD,0.21111111111102762,0.39154466905985646,3.5000000000007248,-6.199999999999539,False,True
2025-09-03 18:30:00+00:00,USD_JPY,train,SELL,SHORT_USD,0.05463414634147897,0.39780617356272924,-14.19999999999959,11.099999999999,True,False
2025-09-03 18:35:00+00:00,USD_JPY,train,BUY,LONG_USD,0.08078817733964767,0.39902000529841425,7.399999999998386,-10.699999999999932,True,False
2025-09-03 18:35:00+00:00,GBP_USD,train,SELL,LONG_USD,0.725104022191557,0.38956535955971805,-0.9999999999998899,-2.80000000000058,False,False
2025-09-03 21:00:00+00:00,USD_JPY,train,SELL,SHORT_USD,0.01176470588131189,0.3711171499534181,-3.999999999999204,-2.000000000001023,False,False
2025-09-03 21:15:00+00:00,USD_CHF,train,SELL,SHORT_USD,0.07331536388170794,0.3175252994821441,-9.899999999999354,-4.6000000000001595,False,False
2025-09-03 22:05:00+00:00,USD_CAD,train,SELL,SHORT_USD,0.6241379310338997,0.3745934548879762,-0.5000000000010552,-4.199999999998649,False,False
2025-09-03 22:05:00+00:00,GBP_USD,train,BUY,SHORT_USD,0.13802816901257212,0.3881740266205352,-1.2000000000012,-2.9999999999996696,False,False
2025-09-03 22:15:00+00:00,USD_JPY,train,BUY,LONG_USD,0.3038961038955955,0.39149788985307454,-16.30000000000109,12.399999999999523,False,True
2025-09-03 22:35:00+00:00,USD_JPY,train,SELL,SHORT_USD,0.11401425178186876,0.39219735187133287,-1.1000000000024102,-2.6999999999986812,False,False
2025-09-03 22:35:00+00:00,USD_CHF,train,BUY,LONG_USD,0.07368421052676678,0.39250017293482803,-0.700000000000145,-2.700000000001035,False,False
2025-09-03 22:45:00+00:00,EUR_USD,train,BUY,SHORT_USD,0.28778877887884785,0.3799807202516461,-2.20000000000109,-1.100000000000545,False,False
2025-09-03 22:55:00+00:00,GBP_USD,train,SELL,LONG_USD,0.4643216080401522,0.37544248774527605,-3.6999999999998145,-0.6999999999979245,False,False
2025-09-03 23:05:00+00:00,USD_CHF,train,SELL,SHORT_USD,0.3989010989022019,0.385107627532427,-5.3000000000003045,2.2999999999995246,True,False
2025-09-03 23:30:00+00:00,EUR_USD,train,SELL,LONG_USD,0.26666666666701844,0.3781360396645322,-2.4000000000001798,-0.8000000000008001,False,False
2025-09-03 23:40:00+00:00,AUD_USD,train,BUY,SHORT_USD,0.46593406593400427,0.3772978955402496,2.9999999999996696,-5.800000000000249,True,False
2025-09-04 00:05:00+00:00,USD_CAD,train,BUY,LONG_USD,0.04812030075158798,0.37967404094137486,-0.10000000000065512,-3.6999999999998145,False,False
2025-09-04 00:10:00+00:00,USD_CHF,train,BUY,LONG_USD,0.0064724919102902125,0.39142431568970115,0.49999999999994493,-3.3000000000005247,True,False
2025-09-04 00:30:00+00:00,USD_JPY,train,BUY,LONG_USD,0.10832497492466596,0.4263163147224518,-20.599999999998886,16.800000000000637,False,True
2025-09-04 01:10:00+00:00,USD_JPY,train,SELL,SHORT_USD,0.05109947643964106,0.423775725540875,-10.000000000002274,6.799999999998363,True,False
2025-09-04 01:15:00+00:00,USD_JPY,train,BUY,LONG_USD,0.13601609657947442,0.42618878273873084,1.6999999999995907,-5.099999999998772,True,False
2025-09-04 01:25:00+00:00,USD_JPY,train,SELL,SHORT_USD,0.02478991596649303,0.41407389674001666,-8.599999999998431,5.49999999999784,True,False
2025-09-04 01:40:00+00:00,AUD_USD,train,SELL,LONG_USD,0.09181494661869717,0.40405658825634266,2.60000000000038,-5.199999999999649,False,True
2025-09-04 02:10:00+00:00,USD_CHF,train,SELL,SHORT_USD,0.09254498714747954,0.3958936646675191,-2.7999999999994696,-0.0999999999995449,False,False
2025-09-04 02:25:00+00:00,USD_JPY,train,BUY,LONG_USD,0.6558213716104855,0.4109329838062677,8.00000000000125,-11.100000000001842,True,False
