time,open,high,low,close,volume,complete,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close
2026-03-16T01:15:00Z,1.37132000,1.37146000,1.37110000,1.37114000,678,True,1.37122000,1.37136000,1.37101000,1.37105000,1.37141000,1.37155000,1.37120000,1.37123000
2026-03-16T01:20:00Z,1.37114000,1.37144000,1.37112000,1.37138000,507,True,1.37104000,1.37134000,1.37102000,1.37129000,1.37123000,1.37153000,1.37121000,1.37147000
2026-03-16T01:25:00Z,1.37138000,1.37140000,1.37110000,1.37122000,497,True,1.37128000,1.37130000,1.37099000,1.37111000,1.37148000,1.37150000,1.37120000,1.37132000
2026-03-16T01:30:00Z,1.37121000,1.37150000,1.37110000,1.37142000,543,True,1.37111000,1.37140000,1.37100000,1.37133000,1.37131000,1.37160000,1.37121000,1.37152000
2026-03-16T01:35:00Z,1.37142000,1.37142000,1.37102000,1.37103000,657,True,1.37132000,1.37132000,1.37092000,1.37094000,1.37153000,1.37153000,1.37111000,1.37112000
2026-03-16T01:40:00Z,1.37102000,1.37104000,1.37080000,1.37082000,406,True,1.37094000,1.37094000,1.37070000,1.37072000,1.37110000,1.37114000,1.37089000,1.37093000
2026-03-16T01:45:00Z,1.37082000,1.37083000,1.37058000,1.37065000,432,True,1.37072000,1.37073000,1.37048000,1.37055000,1.37092000,1.37093000,1.37068000,1.37075000
2026-03-16T01:50:00Z,1.37067000,1.37108000,1.37060000,1.37075000,520,True,1.37056000,1.37098000,1.37051000,1.37065000,1.37078000,1.37118000,1.37070000,1.37085000
2026-03-16T01:55:00Z,1.37074000,1.37079000,1.37052000,1.37058000,361,True,1.37063000,1.37070000,1.37042000,1.37048000,1.37084000,1.37089000,1.37062000,1.37068000
2026-03-16T02:00:00Z,1.37058000,1.37081000,1.37050000,1.37052000,315,True,1.37048000,1.37072000,1.37040000,1.37042000,1.37069000,1.37090000,1.37060000,1.37063000
2026-03-16T02:05:00Z,1.37052000,1.37076000,1.37050000,1.37055000,407,True,1.37042000,1.37067000,1.37040000,1.37045000,1.37062000,1.37086000,1.37061000,1.37065000
2026-03-16T02:10:00Z,1.37054000,1.37064000,1.37048000,1.37052000,330,True,1.37043000,1.37054000,1.37039000,1.37043000,1.37064000,1.37073000,1.37058000,1.37062000
2026-03-16T02:15:00Z,1.37052000,1.37080000,1.37052000,1.37070000,340,True,1.37042000,1.37071000,1.37042000,1.37059000,1.37063000,1.37090000,1.37062000,1.37080000
2026-03-16T02:20:00Z,1.37070000,1.37076000,1.37064000,1.37071000,364,True,1.37059000,1.37066000,1.37054000,1.37062000,1.37081000,1.37086000,1.37075000,1.37080000
2026-03-16T02:25:00Z,1.37072000,1.37079000,1.37064000,1.37065000,333,True,1.37063000,1.37070000,1.37055000,1.37056000,1.37080000,1.37089000,1.37073000,1.37074000
2026-03-16T02:30:00Z,1.37067000,1.37076000,1.37052000,1.37074000,226,True,1.37059000,1.37067000,1.37042000,1.37065000,1.37075000,1.37086000,1.37062000,1.37084000
2026-03-16T02:35:00Z,1.37074000,1.37076000,1.37064000,1.37072000,234,True,1.37065000,1.37067000,1.37054000,1.37063000,1.37083000,1.37087000,1.37074000,1.37082000
2026-03-16T02:40:00Z,1.37073000,1.37085000,1.37068000,1.37085000,243,True,1.37063000,1.37075000,1.37060000,1.37075000,1.37083000,1.37095000,1.37075000,1.37095000
2026-03-16T02:45:00Z,1.37084000,1.37087000,1.37070000,1.37073000,447,True,1.37073000,1.37077000,1.37062000,1.37063000,1.37094000,1.37097000,1.37077000,1.37083000
2026-03-16T02:50:00Z,1.37075000,1.37112000,1.37072000,1.37112000,345,True,1.37066000,1.37104000,1.37062000,1.37103000,1.37084000,1.37122000,1.37082000,1.37120000
2026-03-16T02:55:00Z,1.37111000,1.37124000,1.37100000,1.37123000,230,True,1.37102000,1.37114000,1.37092000,1.37113000,1.37120000,1.37134000,1.37109000,1.37133000
2026-03-16T03:00:00Z,1.37120000,1.37142000,1.37106000,1.37112000,362,True,1.37110000,1.37132000,1.37097000,1.37103000,1.37131000,1.37152000,1.37115000,1.37121000
2026-03-16T03:05:00Z,1.37112000,1.37118000,1.37094000,1.37112000,228,True,1.37103000,1.37107000,1.37083000,1.37103000,1.37122000,1.37128000,1.37102000,1.37121000
2026-03-16T03:10:00Z,1.37112000,1.37134000,1.37098000,1.37131000,281,True,1.37103000,1.37124000,1.37088000,1.37121000,1.37122000,1.37144000,1.37107000,1.37141000
2026-03-16T03:15:00Z,1.37132000,1.37138000,1.37120000,1.37124000,271,True,1.37122000,1.37128000,1.37109000,1.37115000,1.37141000,1.37149000,1.37130000,1.37134000
2026-03-16T03:20:00Z,1.37125000,1.37134000,1.37120000,1.37130000,260,True,1.37115000,1.37125000,1.37109000,1.37120000,1.37135000,1.37144000,1.37129000,1.37139000
2026-03-16T03:25:00Z,1.37129000,1.37134000,1.37114000,1.37116000,279,True,1.37119000,1.37124000,1.37104000,1.37106000,1.37139000,1.37145000,1.37123000,1.37127000
2026-03-16T03:30:00Z,1.37112000,1.37114000,1.37086000,1.37096000,219,True,1.37102000,1.37103000,1.37075000,1.37086000,1.37123000,1.37125000,1.37096000,1.37105000
2026-03-16T03:35:00Z,1.37095000,1.37103000,1.37092000,1.37100000,227,True,1.37085000,1.37094000,1.37082000,1.37091000,1.37105000,1.37113000,1.37101000,1.37110000
2026-03-16T03:40:00Z,1.37100000,1.37102000,1.37084000,1.37094000,268,True,1.37090000,1.37092000,1.37074000,1.37085000,1.37110000,1.37112000,1.37093000,1.37104000
2026-03-16T03:45:00Z,1.37094000,1.37104000,1.37087000,1.37094000,207,True,1.37084000,1.37095000,1.37078000,1.37083000,1.37105000,1.37115000,1.37096000,1.37105000
2026-03-16T03:50:00Z,1.37093000,1.37104000,1.37092000,1.37102000,232,True,1.37083000,1.37094000,1.37082000,1.37093000,1.37103000,1.37114000,1.37103000,1.37112000
2026-03-16T03:55:00Z,1.37103000,1.37127000,1.37102000,1.37120000,195,True,1.37093000,1.37117000,1.37092000,1.37111000,1.37113000,1.37137000,1.37112000,1.37130000
2026-03-16T04:00:00Z,1.37121000,1.37127000,1.37108000,1.37112000,237,True,1.37111000,1.37118000,1.37099000,1.37104000,1.37131000,1.37137000,1.37116000,1.37121000
2026-03-16T04:05:00Z,1.37114000,1.37125000,1.37106000,1.37116000,337,True,1.37104000,1.37115000,1.37096000,1.37107000,1.37124000,1.37135000,1.37116000,1.37126000
2026-03-16T04:10:00Z,1.37117000,1.37120000,1.37105000,1.37114000,251,True,1.37108000,1.37110000,1.37095000,1.37103000,1.37126000,1.37130000,1.37115000,1.37125000
2026-03-16T04:15:00Z,1.37114000,1.37132000,1.37100000,1.37122000,291,True,1.37103000,1.37123000,1.37090000,1.37113000,1.37124000,1.37142000,1.37110000,1.37132000
2026-03-16T04:20:00Z,1.37123000,1.37126000,1.37112000,1.37122000,246,True,1.37114000,1.37116000,1.37102000,1.37112000,1.37132000,1.37136000,1.37122000,1.37132000
2026-03-16T04:25:00Z,1.37122000,1.37126000,1.37108000,1.37124000,287,True,1.37112000,1.37117000,1.37099000,1.37114000,1.37131000,1.37137000,1.37118000,1.37135000
2026-03-16T04:30:00Z,1.37124000,1.37125000,1.37118000,1.37120000,201,True,1.37114000,1.37115000,1.37108000,1.37111000,1.37134000,1.37135000,1.37128000,1.37130000
2026-03-16T04:35:00Z,1.37122000,1.37127000,1.37115000,1.37126000,261,True,1.37111000,1.37117000,1.37104000,1.37117000,1.37132000,1.37137000,1.37126000,1.37135000
2026-03-16T04:40:00Z,1.37126000,1.37133000,1.37121000,1.37133000,184,True,1.37116000,1.37123000,1.37111000,1.37123000,1.37135000,1.37143000,1.37131000,1.37143000
2026-03-16T04:45:00Z,1.37132000,1.37143000,1.37130000,1.37140000,210,True,1.37123000,1.37133000,1.37120000,1.37131000,1.37141000,1.37153000,1.37140000,1.37149000
2026-03-16T04:50:00Z,1.37141000,1.37146000,1.37134000,1.37137000,201,True,1.37131000,1.37136000,1.37124000,1.37127000,1.37151000,1.37157000,1.37144000,1.37147000
2026-03-16T04:55:00Z,1.37138000,1.37172000,1.37138000,1.37171000,269,True,1.37129000,1.37161000,1.37129000,1.37160000,1.37147000,1.37183000,1.37147000,1.37182000
2026-03-16T05:00:00Z,1.37172000,1.37172000,1.37149000,1.37161000,321,True,1.37161000,1.37161000,1.37140000,1.37150000,1.37182000,1.37182000,1.37158000,1.37172000
2026-03-16T05:05:00Z,1.37162000,1.37166000,1.37142000,1.37160000,290,True,1.37151000,1.37155000,1.37133000,1.37150000,1.37172000,1.37176000,1.37151000,1.37169000
2026-03-16T05:10:00Z,1.37160000,1.37164000,1.37148000,1.37160000,254,True,1.37150000,1.37155000,1.37138000,1.37149000,1.37171000,1.37174000,1.37157000,1.37170000
2026-03-16T05:15:00Z,1.37160000,1.37181000,1.37160000,1.37168000,193,True,1.37151000,1.37171000,1.37150000,1.37158000,1.37170000,1.37191000,1.37170000,1.37179000
2026-03-16T05:20:00Z,1.37168000,1.37182000,1.37165000,1.37168000,217,True,1.37158000,1.37173000,1.37156000,1.37158000,1.37178000,1.37193000,1.37174000,1.37177000
2026-03-16T05:25:00Z,1.37168000,1.37172000,1.37161000,1.37171000,154,True,1.37158000,1.37162000,1.37151000,1.37162000,1.37178000,1.37183000,1.37171000,1.37180000
2026-03-16T05:30:00Z,1.37172000,1.37174000,1.37152000,1.37174000,315,True,1.37162000,1.37164000,1.37142000,1.37164000,1.37182000,1.37184000,1.37161000,1.37184000
2026-03-16T05:35:00Z,1.37176000,1.37192000,1.37158000,1.37158000,252,True,1.37166000,1.37182000,1.37150000,1.37150000,1.37185000,1.37202000,1.37167000,1.37167000
2026-03-16T05:40:00Z,1.37158000,1.37172000,1.37150000,1.37168000,280,True,1.37148000,1.37161000,1.37140000,1.37158000,1.37167000,1.37182000,1.37160000,1.37178000
2026-03-16T05:45:00Z,1.37168000,1.37172000,1.37152000,1.37156000,245,True,1.37158000,1.37163000,1.37142000,1.37145000,1.37179000,1.37183000,1.37160000,1.37166000
2026-03-16T05:50:00Z,1.37154000,1.37165000,1.37152000,1.37156000,246,True,1.37144000,1.37155000,1.37142000,1.37145000,1.37164000,1.37175000,1.37161000,1.37166000
2026-03-16T05:55:00Z,1.37156000,1.37188000,1.37150000,1.37172000,547,True,1.37147000,1.37177000,1.37140000,1.37164000,1.37166000,1.37199000,1.37160000,1.37181000
2026-03-16T06:00:00Z,1.37173000,1.37174000,1.37156000,1.37161000,443,True,1.37164000,1.37164000,1.37146000,1.37151000,1.37182000,1.37185000,1.37165000,1.37171000
2026-03-16T06:05:00Z,1.37162000,1.37166000,1.37131000,1.37132000,411,True,1.37151000,1.37156000,1.37122000,1.37122000,1.37173000,1.37176000,1.37140000,1.37141000
2026-03-16T06:10:00Z,1.37130000,1.37146000,1.37116000,1.37142000,348,True,1.37122000,1.37137000,1.37106000,1.37134000,1.37139000,1.37155000,1.37125000,1.37151000
