time,open,high,low,close,volume,complete,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close
2026-01-30T21:45:00Z,1.36872000,1.36904000,1.36858000,1.36858000,995,True,1.36860000,1.36894000,1.36845000,1.36845000,1.36884000,1.36915000,1.36870000,1.36870000
2026-01-30T21:50:00Z,1.36856000,1.36872000,1.36832000,1.36846000,1481,True,1.36843000,1.36859000,1.36819000,1.36830000,1.36870000,1.36887000,1.36846000,1.36861000
2026-01-30T21:55:00Z,1.36844000,1.36888000,1.36837000,1.36881000,764,True,1.36829000,1.36862000,1.36811000,1.36814000,1.36859000,1.36950000,1.36851000,1.36948000
2026-02-01T22:00:00Z,1.36965000,1.36965000,1.36965000,1.36965000,1,True,1.36865000,1.36865000,1.36865000,1.36865000,1.37065000,1.37065000,1.37065000,1.37065000
2026-02-01T22:05:00Z,1.36875000,1.36875000,1.36875000,1.36875000,1,True,1.36798000,1.36798000,1.36798000,1.36798000,1.36952000,1.36952000,1.36952000,1.36952000
2026-02-01T22:10:00Z,1.36876000,1.36880000,1.36871000,1.36872000,35,True,1.36799000,1.36808000,1.36799000,1.36799000,1.36952000,1.36959000,1.36943000,1.36944000
2026-02-01T22:15:00Z,1.36870000,1.36876000,1.36852000,1.36854000,45,True,1.36799000,1.36799000,1.36774000,1.36774000,1.36942000,1.36952000,1.36930000,1.36933000
2026-02-01T22:20:00Z,1.36854000,1.36886000,1.36831000,1.36858000,34,True,1.36774000,1.36786000,1.36731000,1.36762000,1.36934000,1.36986000,1.36928000,1.36955000
2026-02-01T22:25:00Z,1.36863000,1.36901000,1.36840000,1.36858000,29,True,1.36763000,1.36801000,1.36740000,1.36759000,1.36963000,1.37001000,1.36940000,1.36956000
2026-02-01T22:30:00Z,1.36857000,1.36921000,1.36784000,1.36790000,259,True,1.36758000,1.36834000,1.36687000,1.36716000,1.36956000,1.37009000,1.36855000,1.36864000
2026-02-01T22:35:00Z,1.36788000,1.36882000,1.36788000,1.36824000,273,True,1.36716000,1.36825000,1.36714000,1.36781000,1.36861000,1.36941000,1.36861000,1.36868000
2026-02-01T22:40:00Z,1.36830000,1.36837000,1.36824000,1.36827000,100,True,1.36792000,1.36797000,1.36775000,1.36778000,1.36868000,1.36878000,1.36866000,1.36876000
2026-02-01T22:45:00Z,1.36826000,1.36837000,1.36798000,1.36808000,123,True,1.36778000,1.36798000,1.36726000,1.36778000,1.36875000,1.36876000,1.36837000,1.36837000
2026-02-01T22:50:00Z,1.36806000,1.36816000,1.36796000,1.36816000,37,True,1.36781000,1.36795000,1.36774000,1.36793000,1.36831000,1.36839000,1.36816000,1.36839000
2026-02-01T22:55:00Z,1.36794000,1.36901000,1.36752000,1.36862000,1084,True,1.36729000,1.36829000,1.36667000,1.36810000,1.36858000,1.37001000,1.36836000,1.36913000
2026-02-01T23:00:00Z,1.36858000,1.36880000,1.36778000,1.36792000,429,True,1.36805000,1.36849000,1.36765000,1.36781000,1.36912000,1.36918000,1.36790000,1.36802000
2026-02-01T23:05:00Z,1.36792000,1.36792000,1.36699000,1.36700000,369,True,1.36781000,1.36781000,1.36688000,1.36690000,1.36803000,1.36803000,1.36709000,1.36709000
2026-02-01T23:10:00Z,1.36700000,1.36746000,1.36623000,1.36660000,1273,True,1.36691000,1.36735000,1.36611000,1.36648000,1.36709000,1.36756000,1.36635000,1.36672000
2026-02-01T23:15:00Z,1.36661000,1.36718000,1.36650000,1.36697000,952,True,1.36648000,1.36708000,1.36638000,1.36684000,1.36674000,1.36730000,1.36660000,1.36710000
2026-02-01T23:20:00Z,1.36698000,1.36716000,1.36640000,1.36643000,1176,True,1.36685000,1.36704000,1.36629000,1.36631000,1.36712000,1.36727000,1.36652000,1.36655000
2026-02-01T23:25:00Z,1.36642000,1.36746000,1.36642000,1.36729000,1177,True,1.36631000,1.36733000,1.36631000,1.36717000,1.36653000,1.36758000,1.36653000,1.36741000
2026-02-01T23:30:00Z,1.36730000,1.36820000,1.36720000,1.36818000,1064,True,1.36718000,1.36809000,1.36708000,1.36808000,1.36741000,1.36830000,1.36729000,1.36829000
2026-02-01T23:35:00Z,1.36819000,1.36902000,1.36798000,1.36893000,1190,True,1.36809000,1.36891000,1.36787000,1.36882000,1.36829000,1.36913000,1.36808000,1.36904000
2026-02-01T23:40:00Z,1.36894000,1.36912000,1.36818000,1.36822000,1152,True,1.36882000,1.36902000,1.36808000,1.36811000,1.36905000,1.36921000,1.36829000,1.36833000
2026-02-01T23:45:00Z,1.36821000,1.36850000,1.36773000,1.36786000,1155,True,1.36809000,1.36839000,1.36763000,1.36775000,1.36833000,1.36860000,1.36783000,1.36798000
2026-02-01T23:50:00Z,1.36787000,1.36856000,1.36779000,1.36806000,1381,True,1.36776000,1.36846000,1.36769000,1.36794000,1.36798000,1.36868000,1.36789000,1.36818000
2026-02-01T23:55:00Z,1.36806000,1.36807000,1.36742000,1.36762000,795,True,1.36795000,1.36795000,1.36731000,1.36751000,1.36818000,1.36819000,1.36754000,1.36773000
2026-02-02T00:00:00Z,1.36764000,1.36944000,1.36764000,1.36934000,1347,True,1.36753000,1.36933000,1.36753000,1.36924000,1.36776000,1.36956000,1.36775000,1.36944000
2026-02-02T00:05:00Z,1.36931000,1.37010000,1.36890000,1.36982000,1707,True,1.36921000,1.37000000,1.36880000,1.36971000,1.36941000,1.37020000,1.36900000,1.36994000
2026-02-02T00:10:00Z,1.36985000,1.37060000,1.36975000,1.37029000,1692,True,1.36975000,1.37050000,1.36964000,1.37018000,1.36995000,1.37071000,1.36986000,1.37040000
2026-02-02T00:15:00Z,1.37028000,1.37042000,1.37000000,1.37020000,2009,True,1.37018000,1.37032000,1.36990000,1.37009000,1.37039000,1.37052000,1.37011000,1.37031000
2026-02-02T00:20:00Z,1.37020000,1.37036000,1.36993000,1.37010000,1947,True,1.37009000,1.37024000,1.36982000,1.36999000,1.37032000,1.37049000,1.37004000,1.37022000
2026-02-02T00:25:00Z,1.37010000,1.37034000,1.36999000,1.37022000,1597,True,1.36998000,1.37023000,1.36988000,1.37012000,1.37022000,1.37044000,1.37010000,1.37033000
2026-02-02T00:30:00Z,1.37022000,1.37031000,1.36998000,1.37007000,1242,True,1.37011000,1.37020000,1.36987000,1.36995000,1.37033000,1.37043000,1.37010000,1.37019000
2026-02-02T00:35:00Z,1.37006000,1.37033000,1.36990000,1.36996000,1219,True,1.36995000,1.37024000,1.36978000,1.36986000,1.37018000,1.37043000,1.37001000,1.37007000
2026-02-02T00:40:00Z,1.36998000,1.37056000,1.36970000,1.37009000,1601,True,1.36989000,1.37046000,1.36960000,1.36998000,1.37007000,1.37065000,1.36980000,1.37020000
2026-02-02T00:45:00Z,1.37008000,1.37014000,1.36968000,1.36992000,1133,True,1.36998000,1.37006000,1.36957000,1.36980000,1.37019000,1.37025000,1.36978000,1.37004000
2026-02-02T00:50:00Z,1.36992000,1.37011000,1.36957000,1.36958000,1393,True,1.36981000,1.37000000,1.36947000,1.36948000,1.37004000,1.37023000,1.36967000,1.36969000
2026-02-02T00:55:00Z,1.36958000,1.37010000,1.36932000,1.37004000,1362,True,1.36947000,1.37002000,1.36922000,1.36995000,1.36969000,1.37017000,1.36943000,1.37013000
2026-02-02T01:00:00Z,1.37005000,1.37005000,1.36920000,1.36922000,3184,True,1.36997000,1.36997000,1.36909000,1.36913000,1.37013000,1.37013000,1.36930000,1.36931000
